gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,significant,direction
ENSG00000117298,4422.670131734055,-0.8871906740718143,0.11117542092752349,-7.980097279327451,1.4621800675095876e-15,1.538359649026837e-11,MC100_vs_MC1,True,up_in_MC1
ENSG00000088247,15337.786475215513,-1.2855794801118963,0.16448842887897766,-7.815622587396474,5.469202005460329e-15,2.877073714972406e-11,MC100_vs_MC1,True,up_in_MC1
ENSG00000040275,2053.578939417958,-1.3336027788080216,0.17212082326386044,-7.748061817968502,9.330571746215333e-15,3.2722315113977174e-11,MC100_vs_MC1,True,up_in_MC1
ENSG00000072110,21271.865544137705,-0.780713512210357,0.10265227653082086,-7.605418394943745,2.8398365045010064e-14,7.469479965963773e-11,MC100_vs_MC1,True,up_in_MC1
ENSG00000131747,19915.706763433758,-1.1862181016101152,0.15720214363435847,-7.5458137795447495,4.494719208484202e-14,8.612145559971848e-11,MC100_vs_MC1,True,up_in_MC1
ENSG00000177469,37009.97493551837,-1.0604997508015614,0.1407571301099015,-7.5342524387470515,4.9114032278139997e-14,8.612145559971848e-11,MC100_vs_MC1,True,up_in_MC1
ENSG00000147133,1810.4705208275275,-1.4349447948938865,0.19286757775685132,-7.440051933990302,1.0064572472700138e-13,1.3352292619758025e-10,MC100_vs_MC1,True,up_in_MC1
ENSG00000089597,4782.574473895875,-1.3668749324081408,0.1837469658720137,-7.4388979753832665,1.0152869590159129e-13,1.3352292619758025e-10,MC100_vs_MC1,True,up_in_MC1
ENSG00000196396,3192.698587597375,-1.1659219822282292,0.15747027770594813,-7.404076497568714,1.3206628176954915e-13,1.5438548338860297e-10,MC100_vs_MC1,True,up_in_MC1
ENSG00000124145,4596.392006262066,-0.8658772830421139,0.11802850204669625,-7.336171077554997,2.197910433560599e-13,2.312421567149106e-10,MC100_vs_MC1,True,up_in_MC1
ENSG00000008441,5189.5453685684115,-1.247166641676126,0.17461689840697756,-7.142302108524281,9.178059820151267e-13,8.778397033437408e-10,MC100_vs_MC1,True,up_in_MC1
ENSG00000168028,5151.798091432948,1.156171055351995,0.16377640548974443,7.059448226957173,1.6716504414166456e-12,1.465619524512044e-09,MC100_vs_MC1,True,up_in_MC100
ENSG00000159674,16014.541907015564,-1.030743771056811,0.14674646756758708,-7.0239767140022025,2.1564076343411947e-12,1.7451972862233622e-09,MC100_vs_MC1,True,up_in_MC1
ENSG00000156508,16866.113073630302,1.1585847993205076,0.1658164621554268,6.98715184403414,2.805225893927621e-12,2.1081272592866072e-09,MC100_vs_MC1,True,up_in_MC100
ENSG00000197958,5865.780702794145,1.1976997733869479,0.1738643113196687,6.888703980110356,5.630295942877497e-12,3.949089574334276e-09,MC100_vs_MC1,True,up_in_MC100
ENSG00000126950,1030.5714966558205,-1.0911493362518012,0.1587718816787106,-6.872434367565421,6.311542198658743e-12,4.15023346700554e-09,MC100_vs_MC1,True,up_in_MC1
ENSG00000129245,1798.5498826879568,-1.1494048302134616,0.16777891836916525,-6.8507106934878275,7.348399430592168e-12,4.547794729956482e-09,MC100_vs_MC1,True,up_in_MC1
ENSG00000125844,6798.512225881636,-1.1549875210280458,0.1701302867211013,-6.7888413244224095,1.1303767972031412e-11,6.6070523796523605e-09,MC100_vs_MC1,True,up_in_MC1
ENSG00000153140,3844.029671896229,-1.5959033463073098,0.2356378921262407,-6.77269403450749,1.2640610010652108e-11,6.999571469582675e-09,MC100_vs_MC1,True,up_in_MC1
ENSG00000170004,2244.969804804848,-0.9775845172272497,0.1446292664142097,-6.759244110576523,1.3871351323296202e-11,7.297024363619967e-09,MC100_vs_MC1,True,up_in_MC1
ENSG00000070614,4072.772933481307,-1.106744767431156,0.16416047578222653,-6.741846733554496,1.563860048756418e-11,7.834938844269655e-09,MC100_vs_MC1,True,up_in_MC1
ENSG00000051128,1973.4069403132332,-1.2518868711621438,0.18601941727089424,-6.729872018355269,1.698123826833619e-11,7.84002974347242e-09,MC100_vs_MC1,True,up_in_MC1
ENSG00000172428,1967.8933509279439,0.8880770864117707,0.13198688375588244,6.728525298425273,1.713912024521107e-11,7.84002974347242e-09,MC100_vs_MC1,True,up_in_MC100
ENSG00000179820,4780.245508519672,-0.7065773280452238,0.10515907484093885,-6.719128416772172,1.8281474451143852e-11,8.014141362520187e-09,MC100_vs_MC1,True,up_in_MC1
ENSG00000122565,10607.198469735378,-1.0771699782592252,0.16056726400040314,-6.708527949112472,1.9659751940654152e-11,8.273610006704893e-09,MC100_vs_MC1,True,up_in_MC1
ENSG00000136295,2235.9397091307615,-1.000515164805506,0.15030957778900533,-6.656363350377866,2.8068585120563148e-11,1.1358060925132494e-08,MC100_vs_MC1,True,up_in_MC1
ENSG00000198858,583.7583524724945,-1.6499962405600614,0.24976383722274617,-6.606225540523506,3.9424212706508965e-11,1.5362301551302993e-08,MC100_vs_MC1,True,up_in_MC1
ENSG00000134419,4715.422853912086,1.100474963335907,0.16687984958536384,6.594414880347687,4.2693627309496357e-11,1.600385270098313e-08,MC100_vs_MC1,True,up_in_MC100
ENSG00000119681,5298.729572415569,-0.6100755049264274,0.09258211635975304,-6.5895610179811905,4.4112891201265165e-11,1.600385270098313e-08,MC100_vs_MC1,True,up_in_MC1
ENSG00000111142,8318.792336667357,-0.8344014709165652,0.126763975660425,-6.582323302574208,4.631530845481081e-11,1.624277867510215e-08,MC100_vs_MC1,True,up_in_MC1
ENSG00000159202,2393.48678811766,-1.2746949346906515,0.19396201108856692,-6.571879346562355,4.968411673310101e-11,1.686214813383728e-08,MC100_vs_MC1,True,up_in_MC1
ENSG00000106153,16765.819824389448,-0.8367676307544084,0.1275017149910516,-6.562795102898303,5.280838992631753e-11,1.7362408450462085e-08,MC100_vs_MC1,True,up_in_MC1
ENSG00000135046,4815.3019007067705,0.8949207530690565,0.13656117624645964,6.553258969108048,5.629476482970666e-11,1.7947794568889205e-08,MC100_vs_MC1,True,up_in_MC100
ENSG00000184840,12487.49960693396,-0.8308295496644454,0.1272446788164055,-6.529385412361367,6.604011323897493e-11,2.043553033491927e-08,MC100_vs_MC1,True,up_in_MC1
ENSG00000198355,2235.1432282754636,-0.9523952254827722,0.1464580043118718,-6.502855408672065,7.880953937890418e-11,2.3690147537298598e-08,MC100_vs_MC1,True,up_in_MC1
ENSG00000101856,972.5152190586018,0.9421204593403343,0.14783255972091044,6.372888767663505,1.8550042837335145e-10,5.392890140685405e-08,MC100_vs_MC1,True,up_in_MC100
ENSG00000172663,402.36846155339504,-1.008721659323766,0.15836768931364822,-6.3694915528254406,1.8965586465674363e-10,5.392890140685405e-08,MC100_vs_MC1,True,up_in_MC1
ENSG00000061273,1923.7820579082463,-1.2259536567886646,0.19301618430466355,-6.351558866450163,2.1314381959740208e-10,5.9012792789059663e-08,MC100_vs_MC1,True,up_in_MC1
ENSG00000114902,1293.3748101234041,1.1016209220209918,0.1736279398351963,6.344721495092469,2.2282818246584666e-10,6.011218737751724e-08,MC100_vs_MC1,True,up_in_MC100
ENSG00000011405,1098.6592081051938,-1.0693218670250437,0.16880316207981436,-6.3347265172641825,2.377626250323608e-10,6.253751444913669e-08,MC100_vs_MC1,True,up_in_MC1
ENSG00000126453,1219.2328226259579,-0.9205487530691884,0.14667198447648555,-6.276241208264082,3.468559487396021e-10,8.90066204070574e-08,MC100_vs_MC1,True,up_in_MC1
ENSG00000162385,1381.3958217294921,-1.352884113931565,0.21593101731501507,-6.265353309376041,3.7198103042292016e-10,9.31812481209415e-08,MC100_vs_MC1,True,up_in_MC1
ENSG00000125746,1368.240287091084,-1.9516819812735577,0.3155244701461619,-6.185517023036187,6.189925463497563e-10,1.4986000114209012e-07,MC100_vs_MC1,True,up_in_MC1
ENSG00000100591,2412.3074585555255,-1.1153208128179826,0.18036881225918433,-6.183556895719319,6.267313040824983e-10,1.4986000114209012e-07,MC100_vs_MC1,True,up_in_MC1
ENSG00000110395,1043.9138942890374,-0.9664821529113439,0.1565220672496063,-6.1747341438449785,6.627489586686085e-10,1.5495070653672067e-07,MC100_vs_MC1,True,up_in_MC1
ENSG00000071243,589.3032758727222,-1.1923332970237759,0.19332738984510484,-6.167430791772863,6.940847492987266e-10,1.58749253203737e-07,MC100_vs_MC1,True,up_in_MC1
ENSG00000164896,1819.0345617286703,-1.228271295678999,0.19941986747551044,-6.159222304316472,7.310304736492462e-10,1.6364194921837698e-07,MC100_vs_MC1,True,up_in_MC1
ENSG00000118900,2810.5848283756827,-1.0445941823655516,0.17003141825507848,-6.143536253979059,8.070424127652725e-10,1.7689360884798817e-07,MC100_vs_MC1,True,up_in_MC1
ENSG00000117984,3034.186636857207,-0.8023793381667833,0.13081198104617206,-6.133836761355761,8.578454345357923e-10,1.841916697296137e-07,MC100_vs_MC1,True,up_in_MC1
ENSG00000178741,2251.5274783195578,0.8441710377836255,0.1377718285844009,6.127312429960779,8.937586523746836e-10,1.8692321977899446e-07,MC100_vs_MC1,True,up_in_MC100
ENSG00000034152,7660.339276905135,-0.9007401996650547,0.14705652274743575,-6.12512918731285,9.061005806224426e-10,1.8692321977899446e-07,MC100_vs_MC1,True,up_in_MC1
ENSG00000102144,3620.295648371059,0.8173899643716196,0.13365837769965364,6.115516127304737,9.624494816462984e-10,1.947294422384751e-07,MC100_vs_MC1,True,up_in_MC100
ENSG00000147604,3941.152169228378,1.1111032142761978,0.1820249053217725,6.104127412191522,1.0336380854216748e-09,2.051869112588951e-07,MC100_vs_MC1,True,up_in_MC100
