gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,significant,direction
ENSG00000117984,3034.186636857207,-0.8249877062523356,0.1306317670808107,-6.315368188673328,2.695190222608424e-10,2.199544740670735e-06,MB100_vs_MB1,True,up_in_MB1
ENSG00000242259,322.28746638261185,-0.8953044286220792,0.16479598219711408,-5.432804954863503,5.547503442368288e-08,0.000226365877965838,MB100_vs_MB1,True,up_in_MB1
ENSG00000114315,507.3593680627537,1.2729067439547652,0.24099721865936155,5.281831678538831,1.2789867964908317e-07,0.0003479270415387226,MB100_vs_MB1,True,up_in_MB100
ENSG00000120738,1693.2552747520683,0.5965819346877539,0.12022593560652536,4.962173358668992,6.970873400622616e-07,0.0014222324455620292,MB100_vs_MB1,True,up_in_MB100
ENSG00000182944,2193.8545781200046,0.4726339253571017,0.10236542599184018,4.61712458847948,3.890936913911845e-06,0.006350787230886914,MB100_vs_MB1,True,up_in_MB100
ENSG00000174307,1240.822895460724,-0.5970774947058416,0.1341746570706208,-4.450002017829485,8.586948260232234e-06,0.01167968079195921,MB100_vs_MB1,True,up_in_MB1
ENSG00000126950,1030.5714966558205,-0.6724598252583475,0.1593370194065556,-4.220361519017347,2.4391085161635353e-05,0.026706283307365852,MB100_vs_MB1,True,up_in_MB1
ENSG00000133302,286.05581320389655,0.9005749051347667,0.21419901642548184,4.204383942388781,2.6179422430943122e-05,0.026706283307365852,MB100_vs_MB1,True,up_in_MB100
ENSG00000198964,244.07336420561606,0.9605534920308099,0.23448125268134049,4.096504437121035,4.194354525785749e-05,0.038033474761041665,MB100_vs_MB1,True,up_in_MB100
ENSG00000092470,451.83371560198367,0.8136583733946592,0.2003189949166161,4.06181337787437,4.8692997088826585e-05,0.03973835492419138,MB100_vs_MB1,True,up_in_MB100
ENSG00000163482,668.7289324473904,-0.7259591004983585,0.18110115711456426,-4.008583446206908,6.108405460661352e-05,0.042444425996522255,MB100_vs_MB1,True,up_in_MB1
ENSG00000164134,1104.7601886684758,0.5653095632006552,0.1417583385544459,3.98783993213587,6.667762531311792e-05,0.042444425996522255,MB100_vs_MB1,True,up_in_MB100
ENSG00000177051,242.8556480909177,-0.883937531930132,0.22218164691623485,-3.9784453135473745,6.93673613202644e-05,0.042444425996522255,MB100_vs_MB1,True,up_in_MB1
ENSG00000178999,1937.6036674682364,-0.47761745692025387,0.12113357288601398,-3.942899111625224,8.050252618602248e-05,0.042444425996522255,MB100_vs_MB1,True,up_in_MB1
ENSG00000159674,16014.541907015564,-0.5783811080388336,0.14674761517751062,-3.94133224815412,8.103029509098477e-05,0.042444425996522255,MB100_vs_MB1,True,up_in_MB1
ENSG00000198355,2235.1432282754636,-0.5761364898677114,0.14641521563385643,-3.9349495704631403,8.321416688449406e-05,0.042444425996522255,MB100_vs_MB1,True,up_in_MB1
ENSG00000136560,357.11922013694516,0.8261807436436974,0.21281492521081719,3.8821560227755283,0.00010353441072025849,0.049702607405178206,MB100_vs_MB1,True,up_in_MB100
ENSG00000104976,1309.5150196804861,-0.5832673323762096,0.1530277417944666,-3.811513687234587,0.00013811840621256332,0.0626213507278183,MB100_vs_MB1,False,up_in_MB1
ENSG00000167515,1866.1091421641038,-0.496389563702547,0.1307382406696028,-3.796819975243553,0.00014656414577639528,0.06295315756216642,MB100_vs_MB1,False,up_in_MB1
ENSG00000129810,216.92151753720745,0.9424661081543982,0.25092372301108334,3.755986468097994,0.0001726600229275112,0.07045392235557095,MB100_vs_MB1,False,up_in_MB100
ENSG00000071575,400.33137773099065,-0.7404128486058585,0.19823315888009918,-3.7350605357285125,0.00018767003803410725,0.07293215144744519,MB100_vs_MB1,False,up_in_MB1
ENSG00000184083,140.36928240786173,-1.1111798626980627,0.30092866887978964,-3.692502501787025,0.00022205815573443972,0.08237348222494374,MB100_vs_MB1,False,up_in_MB1
