gene_id,gene_symbol,gene_name,contrast,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,direction,dynamic_module,module,module_label,abs_log2FoldChange,is_priority_contrast,is_deg_priority,regulation,string_gene_label
ENSG00000185112,FAM43A,family with sequence similarity 43 member A,MA100_vs_CTR,1161.6775496484256,1.476934069948578,0.1884630184407262,7.836731482750239,4.624254590396899e-15,4.102176247141089e-11,True,up_in_MA100,darkgrey,darkgrey,7,1.476934069948578,True,True,up_in_tested,FAM43A
ENSG00000040275,SPDL1,spindle apparatus coiled-coil protein 1,MA100_vs_CTR,2053.584630920412,1.2147089803914008,0.1722023470348246,7.053962976159374,1.7389266580639774e-12,5.1420061278951815e-09,True,up_in_MA100,dimgrey,dimgrey,10,1.2147089803914008,True,True,up_in_tested,SPDL1
ENSG00000214357,NEURL1B,neuralized E3 ubiquitin protein ligase 1B,MA100_vs_CTR,1332.745787913101,1.3135363499823478,0.1967185385329942,6.677237233348178,2.4348863619966206e-11,5.3999692293180055e-08,True,up_in_MA100,dimgrey,dimgrey,10,1.3135363499823478,True,True,up_in_tested,NEURL1B
ENSG00000147133,TAF1,TATA-box binding protein associated factor 1,MA100_vs_CTR,1810.4761484837784,1.2812419446841476,0.1929406086670317,6.640602792412964,3.1240287546072856e-11,5.5426518164242484e-08,True,up_in_MA100,darkgrey,darkgrey,7,1.2812419446841476,True,True,up_in_tested,TAF1
ENSG00000131747,TOP2A,DNA topoisomerase II alpha,MA100_vs_CTR,19915.80713610476,1.038222664566741,0.1572110056741007,6.604007525522624,4.001891976517753e-11,5.916797287281498e-08,True,up_in_MA100,dimgrey,dimgrey,10,1.038222664566741,True,True,up_in_tested,TOP2A
ENSG00000159202,UBE2Z,ubiquitin conjugating enzyme E2 Z,MA100_vs_CTR,2393.4921894892345,1.2680027019769624,0.1943474237442137,6.524412197229932,6.826872728731521e-11,8.65159828236819e-08,True,up_in_MA100,dimgrey,dimgrey,10,1.2680027019769624,True,True,up_in_tested,UBE2Z
ENSG00000180035,ZNF48,zinc finger protein 48,MA100_vs_CTR,124.08641272993388,-1.7591975957088908,0.2772590923296671,-6.344959081151308,2.2248457313475244e-10,1.973660648278389e-07,True,up_in_CTR,dimgrey,dimgrey,10,1.7591975957088908,True,True,down_in_tested,ZNF48
ENSG00000089597,GANAB,glucosidase II alpha subunit,MA100_vs_CTR,4782.589328160444,1.133050217646513,0.1837566327512401,6.166037114863632,7.00226557343153e-10,4.778238300147007e-07,True,up_in_MA100,darkgrey,darkgrey,7,1.133050217646513,True,True,up_in_tested,GANAB
ENSG00000197958,RPL12,ribosomal protein L12,MA100_vs_CTR,5865.852436328154,-1.0370119893385996,0.1739671217517106,-5.960965376082061,2.507520993714225e-09,1.4829479156825926e-06,True,up_in_CTR,dimgrey,dimgrey,10,1.0370119893385996,True,True,down_in_tested,RPL12
ENSG00000107949,BCCIP,BRCA2 and CDKN1A interacting protein,MA100_vs_CTR,1416.0376483098114,1.2678844549149524,0.2186958733758898,5.797477727143664,6.7319718208050834e-09,3.143122211703258e-06,True,up_in_MA100,gainsboro,gainsboro,12,1.2678844549149524,True,True,up_in_tested,BCCIP
ENSG00000136104,RNASEH2B,ribonuclease H2 subunit B,MA100_vs_CTR,280.2221014742261,-1.3178441776138086,0.231786045982955,-5.6856061892126135,1.3034945864652666e-08,5.015422404826663e-06,True,up_in_CTR,dimgrey,dimgrey,10,1.3178441776138086,True,True,down_in_tested,RNASEH2B
ENSG00000205730,ITPRIPL2,ITPRIP like 2,MA100_vs_CTR,886.8197443853627,1.197466939989946,0.2130928801331689,5.619460111673411,1.915550962462217e-08,6.068875924286546e-06,True,up_in_MA100,gainsboro,gainsboro,12,1.197466939989946,True,True,up_in_tested,ITPRIPL2
ENSG00000148296,SURF6,surfeit 6,MA100_vs_CTR,125.32604362624112,2.348818060819621,0.4202637168733591,5.588914689790854,2.2849316405861938e-08,6.989527097806939e-06,True,up_in_MA100,dimgrey,dimgrey,10,2.348818060819621,True,True,up_in_tested,SURF6
ENSG00000167863,ATP5PD,ATP synthase peripheral stalk subunit d,MA100_vs_CTR,2715.4211783640603,-1.0759135707090044,0.1929515608403161,-5.576081198946167,2.4599713673468693e-08,7.03948580636583e-06,True,up_in_CTR,dimgrey,dimgrey,10,1.0759135707090044,True,True,down_in_tested,ATP5PD
ENSG00000182742,HOXB4,homeobox B4,MA100_vs_CTR,470.7170575356244,1.346088057019148,0.2473364327730117,5.442336342962036,5.258626553939946e-08,1.2607912475676017e-05,True,up_in_MA100,dimgrey,dimgrey,10,1.346088057019148,True,True,up_in_tested,HOXB4
ENSG00000102699,PARP4,poly(ADP-ribose) polymerase family member 4,MA100_vs_CTR,284.0890568299524,-1.2036306069256746,0.2286233668603121,-5.2646876102611495,1.4042793176465225e-07,2.708122136270065e-05,True,up_in_CTR,dimgrey,dimgrey,10,1.2036306069256746,True,True,down_in_tested,PARP4
ENSG00000153140,CETN3,centrin 3,MA100_vs_CTR,3844.045427066833,1.219038370012235,0.2356000236904355,5.174186109649883,2.2890657434387877e-07,4.009290433527571e-05,True,up_in_MA100,dimgrey,dimgrey,10,1.219038370012235,True,True,up_in_tested,CETN3
ENSG00000143742,SRP9,signal recognition particle 9,MA100_vs_CTR,780.4455517808592,-1.0706036102556822,0.2069641866145223,-5.172893087293971,2.3049691366239e-07,4.009290433527571e-05,True,up_in_CTR,dimgrey,dimgrey,10,1.0706036102556822,True,True,down_in_tested,SRP9
ENSG00000196700,ZNF512B,zinc finger protein 512B,MA100_vs_CTR,211.4289050453906,1.679405411022919,0.3284475933729294,5.113160957511023,3.168121249981997e-07,4.8654123666810826e-05,True,up_in_MA100,darkgrey,darkgrey,7,1.679405411022919,True,True,up_in_tested,ZNF512B
ENSG00000137193,PIM1,"Pim-1 proto-oncogene, serine/threonine kinase",MA100_vs_CTR,321.1353262732337,1.4287224177953493,0.2797004597037665,5.108044582080855,3.255098589930882e-07,4.8654123666810826e-05,True,up_in_MA100,darkgrey,darkgrey,7,1.4287224177953493,True,True,up_in_tested,PIM1
ENSG00000176261,ZBTB8OS,zinc finger and BTB domain containing 8 opposite strand,MA100_vs_CTR,579.1207263435269,-1.02810218559336,0.2040400131020148,-5.038728286492193,4.686352221708775e-07,6.495723524809147e-05,True,up_in_CTR,dimgrey,dimgrey,10,1.02810218559336,True,True,down_in_tested,ZBTB8OS
ENSG00000150779,TIMM8B,translocase of inner mitochondrial membrane 8 homolog B,MA100_vs_CTR,573.3588111418472,-1.370739444373766,0.2723861309424909,-5.032339347201091,4.845306018234248e-07,6.512531770872123e-05,True,up_in_CTR,dimgrey,dimgrey,10,1.370739444373766,True,True,down_in_tested,TIMM8B
ENSG00000143398,PIP5K1A,phosphatidylinositol-4-phosphate 5-kinase type 1 alpha,MA100_vs_CTR,866.6648518673825,1.026054703062125,0.2044922884561308,5.0175716199794085,5.232869649841726e-07,6.826586274080288e-05,True,up_in_MA100,darkgrey,darkgrey,7,1.026054703062125,True,True,up_in_tested,PIP5K1A
ENSG00000188010,MORN2,MORN repeat containing 2,MA100_vs_CTR,275.59787704007414,-1.1869393148719274,0.2389924828308079,-4.96642949105729,6.81968319503422e-07,8.066321283086476e-05,True,up_in_CTR,dimgrey,dimgrey,10,1.1869393148719274,True,True,down_in_tested,MORN2
ENSG00000179218,CALR,calreticulin,MA100_vs_CTR,1752.475953544391,1.2448686469254175,0.251824686563632,4.943394009192419,7.677409820771571e-07,8.844974353255144e-05,True,up_in_MA100,gainsboro,gainsboro,12,1.2448686469254175,True,True,up_in_tested,CALR
ENSG00000111875,ASF1A,anti-silencing function 1A histone chaperone,MA100_vs_CTR,194.0957574042168,-1.2471141529965977,0.2525232696691058,-4.938610824383651,7.868105866955487e-07,8.94845732637976e-05,True,up_in_CTR,dimgrey,dimgrey,10,1.2471141529965977,True,True,down_in_tested,ASF1A
ENSG00000147684,NDUFB9,NADH:ubiquinone oxidoreductase subunit B9,MA100_vs_CTR,299.42705462999464,-1.2558023595670622,0.259318376987775,-4.842704840876991,1.2808348164566236e-06,0.0001291168824634,True,up_in_CTR,dimgrey,dimgrey,10,1.2558023595670622,True,True,down_in_tested,NDUFB9
ENSG00000197728,RPS26,ribosomal protein S26,MA100_vs_CTR,3114.912091489919,-1.212046309703462,0.2520461693846876,-4.808826544209707,1.5181886785819696e-06,0.0001496427974188,True,up_in_CTR,dimgrey,dimgrey,10,1.212046309703462,True,True,down_in_tested,RPS26
ENSG00000071082,RPL31,ribosomal protein L31,MA100_vs_CTR,14905.507900754295,-1.0136327432918335,0.2110923364882988,-4.801845297439402,1.5721013171207454e-06,0.0001515881606975,True,up_in_CTR,dimgrey,dimgrey,10,1.0136327432918335,True,True,down_in_tested,RPL31
ENSG00000157193,LRP8,LDL receptor related protein 8,MA100_vs_CTR,314.2485993822479,1.195982154407784,0.2528501672276927,4.730003414752723,2.2451606064968587e-06,0.0001949106148745,True,up_in_MA100,dimgrey,dimgrey,10,1.195982154407784,True,True,up_in_tested,LRP8
ENSG00000168916,ZNF608,zinc finger protein 608,MA100_vs_CTR,255.87996825046503,1.1862861745569595,0.2516354105639428,4.714305398824279,2.425366688188073e-06,0.0002038136136498,True,up_in_MA100,darkgrey,darkgrey,7,1.1862861745569595,True,True,up_in_tested,ZNF608
ENSG00000030582,GRN,granulin precursor,MA100_vs_CTR,3583.315617995248,1.0371320370140915,0.2263976084776173,4.581020285453356,4.627129538095784e-06,0.0003086260611462,True,up_in_MA100,darkgrey,darkgrey,7,1.0371320370140915,True,True,up_in_tested,GRN
ENSG00000125746,EML2,EMAP like 2,MA100_vs_CTR,1368.2437222800636,1.4348834785541138,0.3150360169498744,4.554664867993234,5.246916001092823e-06,0.0003372854481572,True,up_in_MA100,dimgrey,dimgrey,10,1.4348834785541138,True,True,up_in_tested,EML2
ENSG00000213694,S1PR3,sphingosine-1-phosphate receptor 3,MA100_vs_CTR,322.74584709644824,-1.051584815051706,0.2322707166993156,-4.527410213371958,5.971095825426617e-06,0.0003730252892067,True,up_in_CTR,dimgrey,dimgrey,10,1.051584815051706,True,True,down_in_tested,S1PR3
ENSG00000135945,REV1,REV1 DNA directed polymerase,MA100_vs_CTR,209.20095043459955,1.1598015278835632,0.2573911258341744,4.505988790890839,6.606457486310731e-06,0.0003970112778658,True,up_in_MA100,darkgrey,darkgrey,7,1.1598015278835632,True,True,up_in_tested,REV1
ENSG00000105700,KXD1,KxDL motif containing 1,MA100_vs_CTR,128.87865023119704,-1.679673482171841,0.3730162796127542,-4.502949533236429,6.701680219441936e-06,0.0003989973505145,True,up_in_CTR,dimgrey,dimgrey,10,1.679673482171841,True,True,down_in_tested,KXD1
ENSG00000205531,NAP1L4,nucleosome assembly protein 1 like 4,MA100_vs_CTR,946.3363336679372,1.083640003411923,0.2411068769369052,4.494438388397765,6.975379519076874e-06,0.000404435239959,True,up_in_MA100,gainsboro,gainsboro,12,1.083640003411923,True,True,up_in_tested,NAP1L4
ENSG00000175334,BANF1,barrier to autointegration nuclear assembly factor 1,MA100_vs_CTR,357.0760802602886,-1.0337232435863994,0.2317302432589347,-4.460890512384782,8.161978377536929e-06,0.0004553767936297,True,up_in_CTR,dimgrey,dimgrey,10,1.0337232435863994,True,True,down_in_tested,BANF1
ENSG00000177971,IMP3,IMP U3 small nucleolar ribonucleoprotein 3,MA100_vs_CTR,131.46818597441654,-1.414380913903572,0.3221379925266639,-4.390605723994201,1.1303533890686758e-05,0.0005872751922306,True,up_in_CTR,dimgrey,dimgrey,10,1.414380913903572,True,True,down_in_tested,IMP3
ENSG00000040487,SLC66A1,solute carrier family 66 member 1,MA100_vs_CTR,152.8641171739566,-1.1316217553861672,0.2598146844998574,-4.355495754847484,1.3276609010696964e-05,0.0006543155474105,True,up_in_CTR,dimgrey,dimgrey,10,1.1316217553861672,True,True,down_in_tested,SLC66A1
ENSG00000167766,ZNF83,zinc finger protein 83,MA100_vs_CTR,202.31520076808945,-1.2639100970864927,0.2946158514889293,-4.290027473738921,1.7865101619937202e-05,0.0008127246998485,True,up_in_CTR,dimgrey,dimgrey,10,1.2639100970864927,True,True,down_in_tested,ZNF83
ENSG00000197061,H4C3,H4 clustered histone 3,MA100_vs_CTR,6293.7572275701095,1.6825407809989612,0.3972504320017135,4.235466208358217,2.280780021409698e-05,0.0009589004535509,True,up_in_MA100,gainsboro,gainsboro,12,1.6825407809989612,True,True,up_in_tested,H4C3
ENSG00000022976,ZNF839,zinc finger protein 839,MA100_vs_CTR,79.45281982469307,2.414291433267356,0.5723638350796149,4.218106185782217,2.4636280049210583e-05,0.0010071356696615,True,up_in_MA100,gainsboro,gainsboro,12,2.414291433267356,True,True,up_in_tested,ZNF839
ENSG00000157766,ACAN,aggrecan,MA100_vs_CTR,144.7941596118124,1.5857137656398232,0.3784713822931053,4.189785119372051,2.7921874054431733e-05,0.0011008664210527,True,up_in_MA100,dimgrey,dimgrey,10,1.5857137656398232,True,True,up_in_tested,ACAN
ENSG00000143870,PDIA6,protein disulfide isomerase family A member 6,MA100_vs_CTR,697.1733206252165,1.705395885660778,0.4078631628262932,4.181294220942177,2.898545046272298e-05,0.0011327309738097,True,up_in_MA100,gainsboro,gainsboro,12,1.705395885660778,True,True,up_in_tested,PDIA6
ENSG00000167110,GOLGA2,golgin A2,MA100_vs_CTR,3611.0617355282666,1.0904853288261955,0.261503622278828,4.170058216874206,3.045218380683237e-05,0.0011601083317274,True,up_in_MA100,dimgrey,dimgrey,10,1.0904853288261955,True,True,up_in_tested,GOLGA2
ENSG00000137216,TMEM63B,transmembrane protein 63B,MA100_vs_CTR,536.7499796491043,1.001062815293568,0.2408181833894706,4.156923705692805,3.2256165102780234e-05,0.0012022875656586,True,up_in_MA100,darkgrey,darkgrey,7,1.001062815293568,True,True,up_in_tested,TMEM63B
ENSG00000168275,COA6,cytochrome c oxidase assembly factor 6,MA100_vs_CTR,486.0568835851982,-1.0068657117200437,0.2425131188168032,-4.151798948578281,3.298719993632112e-05,0.0012142300856228,True,up_in_CTR,dimgrey,dimgrey,10,1.0068657117200437,True,True,down_in_tested,COA6
ENSG00000166398,GARRE1,granule associated Rac and RHOG effector 1,MA100_vs_CTR,112.30945577513832,1.7950931416474851,0.4337361804979319,4.138675126402198,3.493171782842526e-05,0.0012596718246177,True,up_in_MA100,darkgrey,darkgrey,7,1.7950931416474851,True,True,up_in_tested,GARRE1
ENSG00000111364,DDX55,DEAD-box helicase 55,MA100_vs_CTR,209.0052440626501,-1.0054701312886345,0.2438751867143583,-4.122888207016744,3.741513089092359e-05,0.0013184804998467,True,up_in_CTR,dimgrey,dimgrey,10,1.0054701312886345,True,True,down_in_tested,DDX55
ENSG00000109971,HSPA8,heat shock protein family A (Hsp70) member 8,MA100_vs_CTR,6836.506102924423,-1.0057576609065402,0.2439753646068501,-4.122373841011575,3.749879883406012e-05,0.0013184804998467,True,up_in_CTR,dimgrey,dimgrey,10,1.0057576609065402,True,True,down_in_tested,HSPA8
ENSG00000168010,ATG16L2,autophagy related 16 like 2,MA100_vs_CTR,225.36487115861613,1.074570841511953,0.2623292654094086,4.096267489770559,4.198647706382412e-05,0.0014606354432673,True,up_in_MA100,darkgrey,darkgrey,7,1.074570841511953,True,True,up_in_tested,ATG16L2
ENSG00000136942,RPL35,ribosomal protein L35,MA100_vs_CTR,5844.396206846112,-1.0217862951348196,0.2515288775886987,-4.062302129800179,4.859113064974972e-05,0.0016084026865445,True,up_in_CTR,dimgrey,dimgrey,10,1.0217862951348196,True,True,down_in_tested,RPL35
ENSG00000140829,DHX38,DEAH-box helicase 38,MA100_vs_CTR,78.67213219513482,1.7089061256664406,0.4266017046953642,4.005858642517072,6.17925970756034e-05,0.0019297535674905,True,up_in_MA100,gainsboro,gainsboro,12,1.7089061256664406,True,True,up_in_tested,DHX38
ENSG00000196712,NF1,neurofibromin 1,MA100_vs_CTR,660.1743600950936,1.0741236376842616,0.2685411573893631,3.999847353479856,6.338335357861733e-05,0.0019297535674905,True,up_in_MA100,gainsboro,gainsboro,12,1.0741236376842616,True,True,up_in_tested,NF1
ENSG00000018610,STEEP1,STING1 ER exit protein 1,MA100_vs_CTR,162.38836711849274,-1.0654297066008376,0.2672743319265547,-3.986277690495213,6.711795488639961e-05,0.0019850853595453,True,up_in_CTR,dimgrey,dimgrey,10,1.0654297066008376,True,True,down_in_tested,STEEP1
ENSG00000163788,SNRK,SNF related kinase,MA100_vs_CTR,120.56433136585242,-1.0996398504976104,0.2762007687256469,-3.981306263451765,6.853757159607944e-05,0.0020057270648327,True,up_in_CTR,dimgrey,dimgrey,10,1.0996398504976104,True,True,down_in_tested,SNRK
ENSG00000163202,LCE3D,late cornified envelope 3D,MA100_vs_CTR,189.0820145410252,-1.5195475224232486,0.3829452632149931,-3.968054101690623,7.246188584334067e-05,0.0020705573851054,True,up_in_CTR,dimgrey,dimgrey,10,1.5195475224232486,True,True,down_in_tested,LCE3D
ENSG00000198888,MT-ND1,NADH dehydrogenase subunit 1,MA100_vs_CTR,38618.69869721848,-1.2359493891656437,0.3126708164832986,-3.9528773521837848,7.721702086272664e-05,0.0021676968103583,True,up_in_CTR,dimgrey,dimgrey,10,1.2359493891656437,True,True,down_in_tested,MT-ND1
ENSG00000138190,EXOC6,exocyst complex component 6,MA100_vs_CTR,146.2063979451743,-1.232562395971449,0.3129112360689924,-3.939016097522578,8.181644130099406e-05,0.0022674734452725,True,up_in_CTR,dimgrey,dimgrey,10,1.232562395971449,True,True,down_in_tested,EXOC6
ENSG00000232119,MCTS1,MCTS1 re-initiation and release factor,MA100_vs_CTR,214.96043542694332,-1.2580330219269278,0.3222120652410279,-3.9043634849175097,9.447370119893808e-05,0.0024942744146898,True,up_in_CTR,dimgrey,dimgrey,10,1.2580330219269278,True,True,down_in_tested,MCTS1
ENSG00000179387,ELMOD2,ELMO domain containing 2,MA100_vs_CTR,227.0815050416545,-1.0292408663488892,0.2637843518495764,-3.901826848833762,9.546944092827774e-05,0.0025130843040793,True,up_in_CTR,dimgrey,dimgrey,10,1.0292408663488892,True,True,down_in_tested,ELMOD2
ENSG00000204397,CARD16,caspase recruitment domain family member 16,MA100_vs_CTR,321.70068751837204,-1.2214050519238424,0.3132531211466589,-3.899099384717717,9.655114144096268e-05,0.0025167830557199,True,up_in_CTR,dimgrey,dimgrey,10,1.2214050519238424,True,True,down_in_tested,CARD16
ENSG00000172986,GXYLT2,glucoside xylosyltransferase 2,MA100_vs_CTR,199.63572751463224,1.1907068964319514,0.3064524095801268,3.885454508461361,0.0001021386185466,0.0025814008123279,True,up_in_MA100,dimgrey,dimgrey,10,1.1907068964319514,True,True,up_in_tested,GXYLT2
ENSG00000198728,LDB1,LIM domain binding 1,MA100_vs_CTR,258.1096318166319,1.0166298333079036,0.2621966815646199,3.877355835479365,0.0001055978606808,0.0026414521596182,True,up_in_MA100,darkgrey,darkgrey,7,1.0166298333079036,True,True,up_in_tested,LDB1
ENSG00000198763,MT-ND2,NADH dehydrogenase subunit 2,MA100_vs_CTR,37494.99886582763,-1.0746924545809229,0.2780582058390218,-3.864990969563768,0.0001110933098249,0.0027451497255069,True,up_in_CTR,gainsboro,gainsboro,12,1.0746924545809229,True,True,down_in_tested,MT-ND2
ENSG00000161011,SQSTM1,sequestosome 1,MA100_vs_CTR,322.0566306755036,1.956714642913748,0.5067123122787661,3.861588904587871,0.0001126520044089,0.0027759331419779,True,up_in_MA100,dimgrey,dimgrey,10,1.956714642913748,True,True,up_in_tested,SQSTM1
ENSG00000119950,MXI1,"MAX interactor 1, dimerization protein",MA100_vs_CTR,190.3640838527708,1.031680524510055,0.2683997634082924,3.843820543688975,0.0001211335998617,0.0029521323197064,True,up_in_MA100,gainsboro,gainsboro,12,1.031680524510055,True,True,up_in_tested,MXI1
ENSG00000138193,PLCE1,phospholipase C epsilon 1,MA100_vs_CTR,116.60936431215504,1.130675079375864,0.29437661716936,3.8409133519099,0.0001225773795861,0.0029709943560349,True,up_in_MA100,darkgrey,darkgrey,7,1.130675079375864,True,True,up_in_tested,PLCE1
ENSG00000170775,GPR37,G protein-coupled receptor 37,MA100_vs_CTR,245.23581651508007,1.1655743831615468,0.3042851204715638,3.8305336171391016,0.0001278656618755,0.0030656656391828,True,up_in_MA100,darkgrey,darkgrey,7,1.1655743831615468,True,True,up_in_tested,GPR37
ENSG00000148291,SURF2,surfeit 2,MA100_vs_CTR,178.0420481938472,-1.1950000206613247,0.3121323939416554,-3.828503685793975,0.0001289247006645,0.0030827251202026,True,up_in_CTR,dimgrey,dimgrey,10,1.1950000206613247,True,True,down_in_tested,SURF2
ENSG00000103064,SLC7A6,solute carrier family 7 member 6,MA100_vs_CTR,112.71000775360832,-1.2805233608186952,0.3390974585250571,-3.776269413485069,0.0001591947974431,0.0035042606653066,True,up_in_CTR,dimgrey,dimgrey,10,1.2805233608186952,True,True,down_in_tested,SLC7A6
ENSG00000123496,IL13RA2,interleukin 13 receptor subunit alpha 2,MA100_vs_CTR,111.0483539496236,-1.4952133108580286,0.3970510614907986,-3.765796029467809,0.0001660192876311,0.0035920904892098,True,up_in_CTR,dimgrey,dimgrey,10,1.4952133108580286,True,True,down_in_tested,IL13RA2
ENSG00000173915,ATP5MK,ATP synthase membrane subunit k,MA100_vs_CTR,2813.111229296565,-1.0297043308872056,0.2735128497345273,-3.764738409499373,0.0001667235297904,0.003598550931316,True,up_in_CTR,dimgrey,dimgrey,10,1.0297043308872056,True,True,down_in_tested,ATP5MK
ENSG00000142669,SH3BGRL3,SH3 domain binding glutamate rich protein like 3,MA100_vs_CTR,685.4690517344625,-1.2967370989193858,0.3452839306464578,-3.7555674730983566,0.000172949157631,0.0036880576378477,True,up_in_CTR,dimgrey,dimgrey,10,1.2967370989193858,True,True,down_in_tested,SH3BGRL3
ENSG00000153006,SREK1IP1,SREK1 interacting protein 1,MA100_vs_CTR,1110.5990416348648,-1.0380316930380935,0.2765990437601663,-3.752839051526696,0.0001748431182149,0.0037106059848925,True,up_in_CTR,dimgrey,dimgrey,10,1.0380316930380935,True,True,down_in_tested,SREK1IP1
ENSG00000250317,SMIM20,small integral membrane protein 20,MA100_vs_CTR,265.93983229356064,-1.087326545014229,0.2908886573550615,-3.737947553200839,0.000185528635202,0.0038634378471307,True,up_in_CTR,dimgrey,dimgrey,10,1.087326545014229,True,True,down_in_tested,SMIM20
ENSG00000160014,CALM3,calmodulin 3,MA100_vs_CTR,166.67465521697036,-1.3120374294770285,0.3535272164622893,-3.711277006071705,0.0002062162860431,0.0041765860125312,True,up_in_CTR,dimgrey,dimgrey,10,1.3120374294770285,True,True,down_in_tested,CALM3
ENSG00000174804,FZD4,frizzled class receptor 4,MA100_vs_CTR,163.80415033332017,-1.27615758135253,0.3461194099320667,-3.687044253319983,0.0002268739150997,0.0044428222976817,True,up_in_CTR,dimgrey,dimgrey,10,1.27615758135253,True,True,down_in_tested,FZD4
ENSG00000184983,NDUFA6,NADH:ubiquinone oxidoreductase subunit A6,MA100_vs_CTR,502.2321048088789,-1.301824233992298,0.3550168909939005,-3.666936044501231,0.0002454741591404,0.00470324247459,True,up_in_CTR,dimgrey,dimgrey,10,1.301824233992298,True,True,down_in_tested,NDUFA6
ENSG00000186468,RPS23,ribosomal protein S23,MA100_vs_CTR,2052.0169333825056,-1.051712536387868,0.2874896280378581,-3.658262538255375,0.0002539308604052,0.004833949919861,True,up_in_CTR,dimgrey,dimgrey,10,1.051712536387868,True,True,down_in_tested,RPS23
ENSG00000134255,CEPT1,choline/ethanolamine phosphotransferase 1,MA100_vs_CTR,234.79362281594183,1.19577883288882,0.328465507200002,3.640500468625196,0.0002721086124143,0.0050594791523146,True,up_in_MA100,gainsboro,gainsboro,12,1.19577883288882,True,True,up_in_tested,CEPT1
ENSG00000112365,ZBTB24,zinc finger and BTB domain containing 24,MA100_vs_CTR,151.7410060253632,-1.1442950751654295,0.3144738994193581,-3.63876009194482,0.0002739538586989,0.0050735797088061,True,up_in_CTR,dimgrey,dimgrey,10,1.1442950751654295,True,True,down_in_tested,ZBTB24
ENSG00000198522,GPN1,GPN-loop GTPase 1,MA100_vs_CTR,179.08817882380097,-1.022017962356191,0.281093272486453,-3.635867743527892,0.0002770464541632,0.0051201647810045,True,up_in_CTR,dimgrey,dimgrey,10,1.022017962356191,True,True,down_in_tested,GPN1
ENSG00000180155,LYNX1,Ly6/neurotoxin 1,MA100_vs_CTR,121.3858212519886,1.1293089680316513,0.3109211457433136,3.632139478104112,0.0002810811179157,0.0051650012840379,True,up_in_MA100,darkgrey,darkgrey,7,1.1293089680316513,True,True,up_in_tested,LYNX1
ENSG00000185338,SOCS1,suppressor of cytokine signaling 1,MA100_vs_CTR,138.75188921005176,1.1738963692499915,0.3232082171210062,3.632012761638716,0.0002812192109334,0.0051650012840379,True,up_in_MA100,darkgrey,darkgrey,7,1.1738963692499915,True,True,up_in_tested,SOCS1
ENSG00000161970,RPL26,ribosomal protein L26,MA100_vs_CTR,3058.7238973352446,-1.2528550360177575,0.3460815708379881,-3.620114856113674,0.0002944722724701,0.005309478717648,True,up_in_CTR,dimgrey,dimgrey,10,1.2528550360177575,True,True,down_in_tested,RPL26
ENSG00000185453,ZSWIM9,zinc finger SWIM-type containing 9,MA100_vs_CTR,231.834379110573,1.0014188250425318,0.2798717030518293,3.578135317442505,0.0003460542873512,0.0059841083491092,True,up_in_MA100,darkgrey,darkgrey,7,1.0014188250425318,True,True,up_in_tested,ZSWIM9
ENSG00000117262,GPHRA,golgi pH regulator A,MA100_vs_CTR,203.04282919787684,-1.0414896297042786,0.2919072771973178,-3.5678782649884835,0.0003598836250144,0.00611595332855,True,up_in_CTR,dimgrey,dimgrey,10,1.0414896297042786,True,True,down_in_tested,GPHRA
ENSG00000079257,LXN,latexin,MA100_vs_CTR,121.9486841302833,-1.6203092958696206,0.4568801760846528,-3.5464644357197983,0.0003904374383048,0.0064498519836161,True,up_in_CTR,dimgrey,dimgrey,10,1.6203092958696206,True,True,down_in_tested,LXN
ENSG00000204463,BAG6,BAG cochaperone 6,MA100_vs_CTR,233.15477764214071,-1.0959316284844276,0.3101199451274605,-3.533895983484697,0.000409482193734,0.0066897173860315,True,up_in_CTR,dimgrey,dimgrey,10,1.0959316284844276,True,True,down_in_tested,BAG6
ENSG00000166986,MARS1,methionyl-tRNA synthetase 1,MA100_vs_CTR,183.27374069121825,-1.1853210537433665,0.3359504199485732,-3.528261860559107,0.0004182981333758,0.0067961954966622,True,up_in_CTR,dimgrey,dimgrey,10,1.1853210537433665,True,True,down_in_tested,MARS1
ENSG00000253710,ALG11,"ALG11 alpha-1,2-mannosyltransferase",MA100_vs_CTR,286.0956995305089,1.7015797298194295,0.4833479856215728,3.5204030645358806,0.0004308914604948,0.0069625467141168,True,up_in_MA100,gainsboro,gainsboro,12,1.7015797298194295,True,True,up_in_tested,ALG11
ENSG00000159259,CHAF1B,chromatin assembly factor 1 subunit B,MA100_vs_CTR,193.201650749103,-1.009789238956449,0.2872791292401693,-3.5150107897753027,0.0004397361216989,0.0070796717524339,True,up_in_CTR,dimgrey,dimgrey,10,1.009789238956449,True,True,down_in_tested,CHAF1B
ENSG00000019995,ZRANB1,zinc finger RANBP2-type containing 1,MA100_vs_CTR,83.07381217006967,1.5803696458798848,0.4510619381501867,3.5036643800206457,0.0004589033287739,0.0072825249187001,True,up_in_MA100,dimgrey,dimgrey,10,1.5803696458798848,True,True,up_in_tested,ZRANB1
ENSG00000072134,EPN2,epsin 2,MA100_vs_CTR,244.3917238055868,1.2453957835382887,0.358210159314393,3.476718209003204,0.0005075909954822,0.007836272960392,True,up_in_MA100,gainsboro,gainsboro,12,1.2453957835382887,True,True,up_in_tested,EPN2
