gene_id,Log2FC_MC100,Log2FC_MB1,Log2FC_MD1,Log2FC_MB100,Log2FC_MA100,Log2FC_MC1,Log2FC_MA1
ENSG00000000003,0.07336145094832462,-0.022900402110078932,-0.052046747769595364,-0.17010250929130766,-0.10146407130378085,-0.06535720135297364,-0.24049183718270548
ENSG00000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000000419,0.302503057057492,0.07392693510052142,0.3066770071837595,0.0648025867436597,0.13890877889286712,0.08160271884182785,-0.004425448380795296
ENSG00000000457,0.024384158626959224,-0.8895760103063494,-0.4370638056088425,-0.6912472938603708,-1.309684499132615,-1.1556508704601944,-0.8595187764501698
ENSG00000000460,-0.10092890885078086,0.623436648535792,-1.1650592462704963,-0.6244908649077938,-1.0801703486839835,0.36040224270199805,-0.6244908649077938
ENSG00000000938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000000971,1.7369655941662063,2.807354922057604,1.0,0.736965594166206,0.0,2.584962500721156,1.0
ENSG00000001036,0.47421013554242464,-0.005490283550360607,0.26419633022338174,0.025674922011864224,0.07522057749545094,0.24918549495699802,0.2941637579377663
ENSG00000001084,0.10021379109143157,-0.10769804350427464,0.10778701079623242,-0.05813082922744503,0.1487436850190904,-0.12979181435489154,-0.15449225498321567
ENSG00000001167,0.47137123194882274,0.298560839462935,0.2920475325042607,-0.016074762858071297,0.5125735951834096,0.3386160230970511,0.08346091069284312
ENSG00000001460,0.24343442876874544,-0.057973225522711454,-0.2661947467271219,-0.19580541883572405,-0.2324240100718779,-0.07449912261359058,-0.3807231347535091
ENSG00000001461,0.27877571570674897,0.05365005381632317,0.1985338481457631,0.12272152787392365,0.12803625993632667,0.3376329955932373,0.2655168183319439
ENSG00000001497,0.07231859958504237,-0.21270160019887427,0.1519042075996509,-0.10562270478154695,0.07137781374088673,0.4043682810327593,-0.013910390529849626
ENSG00000001561,1.442222328605074,0.7052567344388679,0.5849625007211562,0.8687554667217473,-0.31410859042806305,0.5639008851933267,0.2577977574676467
ENSG00000001617,-0.31131442086251054,0.12806503878829475,0.9153877722850587,0.20401389202159326,0.21978120787990993,0.638733757162137,-0.04325319795388385
ENSG00000001626,-1.3785116232537302,-1.7004397181410924,1.1575412769864797,-0.53051471669878,0.10691520391651158,-0.8930847960834885,-0.24100809950379512
ENSG00000001629,0.4940162894705708,0.2745852685052301,0.37815474136177024,0.03664184363426647,0.5665998307748804,0.6930700694025428,0.2560592349174559
ENSG00000001630,0.0,0.736965594166206,0.0,0.0,1.0,2.2223924213364477,1.2223924213364477
ENSG00000001631,0.09155393788944012,0.21455360459538267,0.671839951401123,0.42186169839277554,0.1238716581621684,0.1798404703073951,0.02466205423426903
ENSG00000002016,0.7076074145674076,1.0559846097771715,0.903426740304947,0.6225259136776393,-0.07454695336505403,0.635946429439961,0.31568715491321697
ENSG00000002079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000002330,-0.010397847105324636,-0.3013545549248441,0.2205411506591069,-0.27918317392622366,0.5438023998451447,0.4234309154492055,-0.6336934835169802
ENSG00000002549,0.5159297267998433,-0.13655380205426357,-0.07521542242474742,-0.13357302611602345,-0.15004403579492442,-0.06382191767360461,-0.4337060560236183
ENSG00000002586,0.3923174227787603,0.0,0.7548875021634686,0.7004397181410924,0.3923174227787603,1.0,0.5849625007211562
ENSG00000002587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000002726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000002745,0.49966874974602044,-0.09524831514781623,0.40901371165107403,-0.1299093225944331,0.0,0.1734828208555015,0.04730571477835682
ENSG00000002746,0.08822718301173532,-0.09397614820901384,-0.1219905243786103,-0.6446687468454239,-0.5276293256552046,-3.6244908649077936,-0.7500217469916525
ENSG00000002822,0.0,0.0,1.7369655941662063,0.0,0.0,0.0,0.41503749927884376
ENSG00000002834,0.4501657226824458,-0.08365792904690951,0.21657509474113373,-0.04870942078853583,-0.16919948217085434,0.3883032051555094,-0.01752282724759306
ENSG00000002919,0.33628338786443235,0.4161641647331281,-0.025011888008073354,0.05093696522522534,0.15583017155652568,0.4934552009261762,0.19377174339668016
ENSG00000002933,-1.8744691179161408,-1.8744691179161408,0.932885804141463,-1.8744691179161408,0.4474589769712214,-0.13750352374993477,-1.8744691179161408
ENSG00000003056,0.5305147166987798,-0.016973078603713537,0.18947779886371283,-0.016973078603713537,0.8348129175643508,0.37656335146420816,0.27563444261342734
ENSG00000003096,0.7444407147283527,-0.4088055455673294,0.5080005189062721,0.41971398648831715,-0.07696198181488433,-0.09686153925258903,-0.06711419585853708
ENSG00000003137,0.0,0.0,2.0,2.736965594166206,0.0,1.584962500721156,1.0
ENSG00000003147,0.41503749927884376,2.662965012722429,0.41503749927884376,0.0,0.0,0.736965594166206,0.41503749927884376
ENSG00000003249,0.010971117821003335,0.5288194226836225,-0.5576895705710525,-0.6411055787586898,-0.9459601602871106,0.43418254854554733,0.20498173778762868
ENSG00000003393,0.2263759352549457,0.16958023025154767,0.4887471854618532,0.24613016959598888,0.22372148180896778,0.49205991950268885,0.09746580943561767
ENSG00000003400,0.804079790024743,-0.22239242133644802,0.15200309344505006,0.3714482307311612,0.6001489045358321,0.9593580155026542,0.7162070339994087
ENSG00000003402,0.044418100525865305,0.2796888897618773,0.591279730479359,0.27479119905308336,0.4872910299610755,0.5232522503856785,0.27675227100101896
ENSG00000003436,0.2782818620382584,-0.047415730795559365,0.21713371328814055,-0.018601390988409586,0.17117126365528842,0.41178849481724805,-0.0035246804299671826
ENSG00000003509,0.09953567355091437,-0.27041393619939136,-0.11088410611945743,-0.3432468162108335,-0.11486395703200272,0.01099899894925711,-0.2793194894212832
ENSG00000003756,0.7052456089281399,0.381909444593146,0.5656422783971645,0.6684441351758184,0.45251220469750647,0.7411316237457592,0.5774331966683346
ENSG00000003987,0.9604716358133625,0.28239973070072494,0.7678265578709667,0.6974372299795686,0.8129144473995048,0.7678265578709667,0.14809863898913392
ENSG00000003989,0.6374299206152916,0.6374299206152916,1.584962500721156,1.15200309344505,0.53051471669878,-1.5849625007211563,0.7369655941662062
ENSG00000004059,-0.0995356735509144,0.5849625007211562,-0.5145731728297583,-0.048909600480946565,-1.0995356735509145,-1.3219280948873622,-0.20645087746742613
ENSG00000004139,1.1699250014423122,0.45943161863729703,0.9068905956085184,1.3219280948873624,0.16992500144231207,-1.0000000000000002,1.5235619560570128
ENSG00000004142,0.32554474168214964,-0.17465183239025006,0.058508405290859704,-0.17204533657576873,-0.16382236372871,0.11259992433034431,0.0255824005638288
ENSG00000004399,0.29251487177231894,0.567716016863022,0.7414914269153746,0.4685163812897265,0.6698763043514828,0.8862288898636225,-0.047857909178323096
ENSG00000004455,0.01069175565073789,-0.015770339663060566,-0.15773178906399313,-0.20104237565860075,-0.22818250953996136,-0.15527822547791115,-0.26077980772379855
ENSG00000004468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004478,0.08169436079072702,-0.8754289310317702,-1.031427435631079,-0.5872671258771971,-0.6801459020145083,-0.6563596491501429,-0.6152136663801117
ENSG00000004487,0.652966608219438,0.07007843573614031,0.32583960665775646,0.17499344594582894,0.29956028185890793,0.28355980316519247,0.2875765900965852
ENSG00000004534,0.3531499390525494,0.4086600906051766,0.6294080400425083,0.17703438949069153,0.6366297367828647,0.5778179050892936,0.3355069782652993
ENSG00000004660,0.0874628412503397,-0.12963528041659547,-0.12963528041659547,-0.5906090638622983,-0.8300749985576876,0.09803208296052672,-0.7520724865564145
ENSG00000004700,0.6276289655238926,-0.5511741872648727,1.2214153166320547,-0.23728341144292872,1.1149511663508846,0.5643030301550633,1.0203677976939618
ENSG00000004766,0.24080445845032836,-0.07609194934935391,-0.03212069690511286,0.09723965353620788,-0.5126835916285399,-0.21052917005150554,0.07730572616744871
ENSG00000004776,0.1332665308634641,-0.19930880822340666,-0.19930880822340666,-0.3103401206121508,0.5376567859427993,-0.561878887608115,-0.784271308944563
ENSG00000004777,0.12598793738338532,0.699173270328188,1.2919978888223145,0.3789335255935955,0.39153356237322906,1.1259879373833852,0.8498242596059566
ENSG00000004779,0.039372278539872185,-0.04783234192086754,0.02074157519465964,-0.16786705418169662,-0.1623442230445734,0.04563913928036721,-0.25052003443093995
ENSG00000004799,1.415037499278844,1.874469117916141,2.0,0.41503749927884376,3.169925001442312,2.662965012722429,2.0
ENSG00000004809,0.41503749927884376,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004838,-0.8479969065549502,-1.5849625007211563,-1.5849625007211563,0.53051471669878,-1.5849625007211563,-1.5849625007211563,-0.8479969065549502
ENSG00000004846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004848,-0.16992500144231226,-0.8479969065549502,1.2895066171949847,-0.3625700793847084,-1.1699250014423124,-1.1699250014423124,0.15200309344505006
ENSG00000004864,0.00591673436643219,-0.7940762307009834,-0.0729608011891187,-0.19886969848302427,-0.4755790412138946,-0.3824696368224132,-0.04211083652786353
ENSG00000004866,0.4915589389138551,0.4939105205932529,0.47617951034358363,0.3298477581836001,0.04879929847845469,0.37392273252562364,0.2500158540362994
ENSG00000004897,0.04912262872397614,0.038412985569379526,0.2723972606918994,0.0021288682446030244,0.08389250384960217,0.056777191705256476,0.21931799445587452
ENSG00000004939,0.0,0.0,0.0,0.0,0.0,0.41503749927884376,0.0
ENSG00000004948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004961,0.12195696825870962,0.26262049246389435,0.4762634387215567,0.128786306648826,0.2574365305768638,0.5936273618482838,0.1591244698407144
ENSG00000004975,0.2741749634389941,0.6387987015916772,0.4126390032303272,0.05486193503451841,0.35259462017091353,0.27285320884274894,0.3774051205476502
ENSG00000005001,-1.5849625007211563,0.0,0.53051471669878,0.15200309344505006,-1.5849625007211563,-1.5849625007211563,-0.8479969065549502
ENSG00000005007,0.39519620954242113,0.3804271119312546,0.1454792016937388,0.06755331263328536,0.4705302131497351,0.8135167322171418,0.08731326632346492
ENSG00000005020,0.5415086358164114,-0.03554866681939859,0.18787168120171083,0.20189555873197707,0.24908872123684156,0.4215440274041615,0.37278939711949577
ENSG00000005022,0.08557193794057483,-0.18407877682251717,-0.03508357393781068,-0.08506457088962828,-0.12744247883559878,-0.04252719716260287,-0.219918798287108
ENSG00000005059,0.27336773671912823,-0.04258645712360119,0.18065736290435433,0.18448245142231992,0.35256700950316205,0.5373995121335288,0.06230465890122128
ENSG00000005073,-0.6057210608879533,-0.37439551478149785,0.5986374376182328,-0.428843298803874,-0.881355503501381,0.8014543206179199,-0.9593580155026539
ENSG00000005075,-0.008083855896026006,0.17061153713913377,0.4694852833012202,0.1041679261106834,0.47703411740145524,0.5930903816045563,-0.23656903433729803
ENSG00000005100,0.2380429245117415,0.17439570548753835,0.2342413543518853,0.11774869079402954,0.1799399699481731,0.289506617194985,0.18703714488848563
ENSG00000005102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000005108,-2.273018494406416,-3.273018494406416,-2.53605290024021,-3.273018494406416,-3.273018494406416,-3.273018494406416,-1.398549376490275
ENSG00000005156,-0.04979597127165076,0.4953566637905819,0.6693268772908428,0.10157366660190996,0.4557559604938991,0.8321384483123916,0.5959336185421594
ENSG00000005175,-0.002643106157709958,-0.18274511221228798,0.06875369037860224,0.04420739207008799,0.44163773824250063,0.7350277899247136,0.15349870693967513
ENSG00000005187,-1.0,-2.2223924213364477,-0.6374299206152917,0.8930847960834885,-2.2223924213364477,-2.2223924213364477,0.1926450779423961
ENSG00000005189,0.48758708967653086,-0.3654554704282834,0.39471751489924806,0.5849625007211562,0.12089943335221325,0.4288432988038742,-0.1264483352409392
ENSG00000005194,0.3767825791200097,-0.01505434572228947,0.14587486638095806,0.03330867583910957,0.09186085819422271,0.4761260086782498,0.18811394775583565
ENSG00000005206,-0.012407391683670159,0.39081321874211294,0.7064459070979963,-0.0431935171033204,0.6507033551709998,0.5045175883212639,-0.033326487643983264
ENSG00000005238,0.31967564315598374,0.3232778798361792,0.38490326593160284,0.37972302682592257,0.4037399079444583,0.7712164761738156,0.056280518470232126
ENSG00000005243,0.24974700370256608,-0.17196126859883093,-0.1231280840738806,-0.3005519504317481,-0.44357952065331985,-0.3047348905638284,-0.1635801278111749
ENSG00000005249,0.1945030241629785,0.5033749662248945,0.6854893766751209,0.6384918971379514,0.43351015935032267,1.1549746599763413,0.5599584945912618
ENSG00000005302,0.18454387937072253,0.03826481128277938,-0.04032953146948036,0.12561373607043663,0.21484461899965168,0.29563999703487426,0.1889117151045302
ENSG00000005339,0.17555553739879293,-0.21889207954911713,-0.23872531685253826,-0.09540203126863696,-0.15925843058045866,0.0602675184422558,-0.05594771333816254
ENSG00000005379,0.0,0.0,1.7369655941662063,0.0,0.41503749927884376,3.5025003405291835,0.0
ENSG00000005381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000005421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000005436,0.32514241862523424,0.28168446294145844,0.4618673697492096,-0.2512834001414366,0.4907800616644484,0.5228622413682233,-0.08846878786231414
ENSG00000005448,0.0873336658873227,0.18521487246690765,0.13510602416886855,0.1311013164179685,0.1774688402162665,0.27868635366814215,0.16674967881423639
ENSG00000005469,0.4506065129824325,-0.17952230378685863,-0.1923235860099482,0.1993814094382719,0.3969186420884442,0.11668862099212862,0.30335333785405094
ENSG00000005471,1.0,1.874469117916141,2.321928094887362,2.321928094887362,2.8744691179161412,2.2223924213364477,1.7369655941662063
ENSG00000005483,0.18125372654296135,0.057966358126002045,0.07089506079384368,0.10384251693653244,0.27361774469162103,0.36061060677342693,-0.05888363013726842
ENSG00000005486,0.48663041042210303,-0.02694054281827861,0.3063923153413331,-0.19204316080374761,-0.1952562913989337,0.38702312310924725,0.11472060640531248
ENSG00000005513,0.7369655941662062,-1.0,0.0,0.7369655941662062,0.415037499278844,2.115477217419936,-0.26303440583379395
ENSG00000005700,0.15111773285212785,-0.4101286988952208,0.5976908055640783,-0.14578809556080205,0.05783119112346144,-0.5328112186700493,0.06066278190662417
ENSG00000005801,0.2436479813764992,0.25677541536211146,0.42437536385817987,0.3454676516939945,0.33312630149222644,0.27753397552890896,0.15387550777782052
ENSG00000005810,0.30965061462482063,-0.05005822261603844,0.26568246447035293,0.13465444715119132,0.5583798480339609,0.699101109388691,0.1164326066717623
ENSG00000005812,0.4193248576819419,-0.7678265578709667,-0.0495019614175743,-0.2561807347927315,-0.5531136346818163,-0.4169470892874752,-0.15869774601905817
ENSG00000005844,1.415037499278844,0.0,1.2223924213364477,0.0,1.874469117916141,2.807354922057604,1.415037499278844
ENSG00000005882,0.3701342747157917,0.3163326319938428,0.8600122827117913,0.10180909934186695,0.6387589810878117,0.7863715204595265,0.3213074474091352
ENSG00000005884,-0.15755333708270441,0.13405022094786026,0.7353969357090745,0.22189959815727614,0.8434955143200092,1.056119141870172,0.08522929529043892
ENSG00000005889,0.2579093736559262,0.15800692876939246,0.026762395491139745,0.19387238132639828,0.24553450114889083,0.548908788025699,0.08580070837730792
ENSG00000005893,0.08613325583779169,0.24866342350766987,0.6179337449894946,0.04657673903207671,0.34540441978809794,0.5721752816351202,0.2897266576195537
ENSG00000005961,0.41503749927884376,1.2223924213364477,1.584962500721156,1.584962500721156,0.0,0.0,0.0
ENSG00000005981,0.0,0.0,0.0,0.0,1.7369655941662063,0.0,0.0
ENSG00000006007,0.08638240374226638,-0.174871349475371,-0.18053515407490534,-0.08655900586589148,0.017145513764788862,0.10409079625051453,-0.18179680263881645
ENSG00000006015,0.1170285025596061,0.1347494121132376,0.15829483931277402,-0.16363325557458838,0.4313393116079445,0.7460170392407522,-0.17973175913923226
ENSG00000006016,-0.015400972436647266,0.7017561406493786,1.102596236961804,0.24398565638200237,0.7502409219854149,0.9288895949770652,0.5214054901298565
ENSG00000006025,0.0,1.1975999598851603,0.22050036199523937,-0.7020951343191539,-0.4644035765998237,0.6496681901089715,0.6068551065699984
ENSG00000006042,0.26975360411845956,0.4509130272372052,0.5058344178805111,0.1055225224140172,0.18405768904230801,0.45426375027835675,0.3254774436295306
ENSG00000006047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006062,-0.5025003405291834,-1.0874628412503393,-2.5025003405291835,-2.5025003405291835,-2.5025003405291835,-2.5025003405291835,-1.2801079191927356
ENSG00000006071,0.0,0.0,0.0,2.584962500721156,0.0,0.0,0.0
ENSG00000006116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006118,0.9448584458075391,0.925999418556223,0.23266075679027481,1.1043366598147355,-0.1124747292584125,0.9818526532897405,0.4854268271702419
ENSG00000006125,0.28155561049823297,0.2725240607768748,0.3420330176340757,0.3449655009412344,0.563018689954653,0.8426123461686896,0.20206678219705843
ENSG00000006128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006194,0.3985493764902748,0.3749464771868532,0.24426842866738147,0.18442457113742727,0.5138014717999172,0.6625589057413133,0.08610073725532115
ENSG00000006210,-0.6520766965796931,-2.137503523749935,-1.6520766965796931,-1.1375035237499347,-1.8744691179161408,0.06413033741971587,-2.874469117916141
ENSG00000006282,0.2565481298097094,0.21426212967923802,0.25738133516979556,-0.08933089154485813,0.20996455414242204,0.1653821232462499,0.0566218220408947
ENSG00000006283,0.736965594166206,0.0,0.736965594166206,1.2223924213364477,1.415037499278844,0.0,1.415037499278844
ENSG00000006327,0.05213195181790705,0.11927300125425157,0.3026069151223948,0.04403522306122249,0.31234095712857807,0.4344559084664246,-0.02575022027080632
ENSG00000006377,0.0,1.0,0.0,1.0,0.0,1.2223924213364477,1.2223924213364477
ENSG00000006432,0.7369655941662062,1.115477217419936,2.807354922057604,0.22239242133644774,0.415037499278844,-1.0,0.874469117916141
ENSG00000006451,-0.020681683157202844,-0.1259820816495365,-0.45887559261444816,-0.1690055357747435,-0.21633048918038658,0.0034183052146189805,-0.27869078138323583
ENSG00000006453,-0.4281957211581296,-0.14143840453959788,0.7392092883056673,-0.312137591694553,0.11331652352962923,-0.4820625931368652,0.09766325921814381
ENSG00000006459,0.37993369832292795,-0.39058445555430493,0.6861413350885237,0.0,0.3145106233248791,-0.31961793420016144,-0.28540221886224837
ENSG00000006468,0.13812245951686516,-0.2362403147356138,-0.1690740332030857,-0.1101365936365304,0.12747521531735673,0.0077616598288118,0.16005500476682163
ENSG00000006530,0.0,0.0,0.514573172829758,0.5986374376182328,-0.428843298803874,-1.3219280948873624,-1.807354922057604
ENSG00000006534,0.07536199990933218,0.32714895115515835,0.36148001885616743,0.0,0.36148001885616743,0.3017379351642778,0.42454055922146067
ENSG00000006555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006576,0.14139986672936325,0.0988752500828063,0.1661295610330756,-0.17467853141294679,-0.04356901493739921,0.06823922129119886,-0.0481129400823473
ENSG00000006606,0.10798268087301152,-0.11672360630168276,0.41877021815517357,0.2592920041479769,0.014873276481530006,0.7518388706477362,0.09404348991513799
ENSG00000006607,0.2843685475126699,0.2697352773363984,0.3401882736688969,0.07383937746116456,-0.13508762303317873,0.290971282336917,-0.13508762303317873
ENSG00000006611,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006625,-0.027296581716812908,-0.0434614011478198,-0.21985964874250025,-0.2611203449376573,-0.34163793121773317,-0.12220593237317076,-0.28494458363528996
ENSG00000006634,-0.04843641687802191,-0.16217532163025772,-0.07540346447829126,-0.20713416289708025,0.31106913582581663,0.17752968733824467,-0.06354330926823029
ENSG00000006638,0.39020564629890825,0.8359102818246934,0.09064536444000026,0.805243145577752,0.7091249913139323,0.9006401683703087,-0.1503627350637945
ENSG00000006652,0.19860253323879526,0.34051315851151115,0.453812722626077,-0.0903261968902256,0.158158707527681,0.7136958148433589,0.14382124750641334
ENSG00000006659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006695,0.14377965805037313,0.41567798543404244,0.2380483192666954,0.07732800872053623,0.1460972409437724,0.44609165542270396,0.050360961120267105
ENSG00000006704,0.4374053123072984,0.3923174227787603,0.2653445665209948,-0.1979393776119089,-0.24100809950379493,-0.0023138658382464714,0.07873243614580343
ENSG00000006712,0.33693025822660894,0.4777465160173797,0.45470171685235944,-0.08898215709427816,0.33227961395702743,0.6445932672134731,0.2787273496702644
ENSG00000006715,0.24628696209786752,0.08651467701644555,0.82246820867823,0.16046467219324584,0.5723750280165301,0.5103775689186699,0.5694824054116157
ENSG00000006740,-0.459431618637297,-0.3550949588225616,-0.3550949588225616,0.14937762403822671,-1.2577977574676467,0.02599520853294467,-0.2895066171949848
ENSG00000006744,0.14222957397205502,-0.21353682020399256,-0.4259010637406074,-0.04416440913730274,-0.39738032331682765,-0.2306864431375284,-0.31200738108866977
ENSG00000006747,0.6780719051126375,-0.1520030934450501,0.6780719051126375,0.13750352374993474,0.0,-1.7369655941662063,1.1375035237499347
ENSG00000006756,0.2999728930560261,0.2397377859226557,0.2999728930560261,-0.030022483099451484,-0.15677962538539014,0.9219974879987269,0.03586545255700578
ENSG00000006757,0.1898523545978576,-0.17220955463686627,-0.2545372291572537,-0.09866631827249055,-0.211610904249236,-0.0664379853746834,-0.2764890565093632
ENSG00000006788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006831,-0.685891409571937,-1.7500217469916528,-0.8875252707415874,0.31410859042806305,-0.0801703486839835,-0.30256277002043136,-2.0395283641866375
ENSG00000006837,0.21900978194179602,-2.471305718925589,0.17778711921528295,0.27871602806606377,-1.1758498353994176,0.09163047546556834,-0.12338241550528196
ENSG00000007001,0.0,0.0,0.0,0.0,0.0,1.2223924213364477,0.0
ENSG00000007038,0.0,1.584962500721156,0.0,0.0,0.0,2.0,0.0
ENSG00000007047,-0.14067043690156306,0.24375907644688447,0.3811347640316666,-0.005003571631245428,0.3702270777847968,0.6370136184796983,0.0730429068789645
ENSG00000007062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000007080,-0.02057020648275289,-0.2289057282951224,0.012939055707498013,-0.1671425607709855,0.16971868109288815,0.4817085389241318,-0.42435125041847355
ENSG00000007129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000007168,0.3255874374729581,-0.14895299708510004,-0.18989970120357846,-0.1514942960351249,-0.26743790422660624,-0.08878018798579343,-0.05009456567355043
ENSG00000007171,0.0,0.0,0.0,0.0,0.0,0.0,0.736965594166206
ENSG00000007174,0.0,0.0,1.584962500721156,0.0,0.0,0.0,0.0
ENSG00000007202,0.011594182739705172,0.07926815939521152,0.18613089308783054,-0.26039821273235375,0.197003822863222,0.4268241311672223,-0.14349159358953242
ENSG00000007216,0.41503749927884376,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000007237,1.8579809951275719,-0.19264507794239627,1.7004397181410922,1.8073549220576042,0.9068905956085184,2.247927513443585,1.2479275134435852
ENSG00000007255,0.2525420320161512,0.6383257263198812,0.8055616402345533,0.35418229389198913,0.3344190390705593,0.7911345695992734,1.2991681918875069
ENSG00000007264,0.0,0.0,0.0,0.0,0.0,0.41503749927884376,0.0
ENSG00000007306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000007312,-2.0,-1.263034405833794,-1.5849625007211563,0.32192809488736235,-2.0,-2.0,-2.0
ENSG00000007314,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000007341,0.22650852980867975,-0.3309732344903695,-0.48398485299633537,-0.014499569695115252,0.0703893278913977,0.655351828612554,0.007195501404203766
ENSG00000007350,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000007372,-0.4150374992788438,-0.4150374992788438,-0.4150374992788438,-0.4150374992788438,-0.4150374992788438,-0.4150374992788438,0.32192809488736235
ENSG00000007376,0.23182744036821937,0.5514453745683805,0.6820196039545909,0.27602724427875436,0.3428587527569631,0.9337460874352246,0.3237340976780436
ENSG00000007384,0.2520448869944509,0.4168442559844746,0.40914986419447424,0.049170716302861045,0.2088994916664527,0.5309318614294259,0.38073500268186594
ENSG00000007392,0.34459106548204566,0.3553441217789201,0.3066807780265545,0.09886548854974607,0.3567718260427775,0.5407396855176868,0.19857178418599813
ENSG00000007402,1.222392421336448,1.078002512001273,2.662965012722429,1.7369655941662063,0.53051471669878,1.874469117916141,1.584962500721156
ENSG00000007516,-0.6780719051126379,1.1699250014423122,1.0874628412503393,0.9068905956085184,0.584962500721156,-1.415037499278844,-0.41503749927884404
ENSG00000007520,0.6380395530101179,-2.446683125895309,-2.5428984411546125,-0.8930847960834881,-3.008562013503424,-0.9090263399525098,-2.645991934118716
ENSG00000007541,-0.17820356555391,-0.06759807815081058,0.4686383827539242,0.1811697586099347,0.2848811081320425,0.28904473307357886,-0.1724671960047657
ENSG00000007545,0.7007749557494066,0.6321276087998364,0.8937551934193847,0.3606316242178465,0.8677173325178613,0.4965913329024441,0.8289849380291467
ENSG00000007866,0.558544756374257,0.12339688071617394,0.4275569684695232,0.019282966836007002,0.11282763900598666,0.25713983158294046,0.43801606305693597
ENSG00000007908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000007923,0.5749088360572332,0.23521646169403143,1.1154772174199359,0.7548875021634686,0.4918530963296747,0.8826430493618412,0.9228321394775401
ENSG00000007933,0.3978769481206609,-0.0395283641866375,0.14809863898913392,-0.04958202885056051,-0.27871602806606366,0.8349407537295036,0.3679754624067987
ENSG00000007944,0.7191478481155534,-0.5064118522995776,-0.01571008308866168,-0.17710422704661755,-0.33895510644801485,0.2569452407580295,0.0
ENSG00000007952,-0.297680548640685,0.7944892952871818,1.1471042940322107,0.509674373416919,0.7707991892420815,1.2432008836163542,0.509674373416919
ENSG00000007968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000008018,0.3505845535104293,0.2772500839912661,-0.04764342212147516,0.07081333819302116,-0.15212678659391382,0.14718607714727414,-0.13637963910237239
ENSG00000008056,1.409875794163065,0.1926450779423961,-0.22239242133644782,0.2630344058337938,-1.0418201756946268,-0.37439551478149785,0.5431423250265293
ENSG00000008083,0.5085299754864564,0.5953076006471957,0.8036580110301037,0.398206560580458,0.5484989283554421,0.7585399897115315,0.4921328753115812
ENSG00000008086,0.05800560343556564,-0.2944473584652553,0.2475380695106257,-0.49358814770042253,0.11034610931678561,0.07566426993207225,-0.19370238472543821
ENSG00000008118,-0.3385246054180571,-1.4500329206350475,-0.6135316529179271,-0.6724253419714956,0.009398698002249559,-0.047934477063701984,-0.9906013019977504
ENSG00000008128,0.0,0.5849625007211562,-0.5849625007211563,2.3692338096657193,2.222392421336448,0.0,1.7369655941662063
ENSG00000008130,0.43500591551143986,0.36842280563014596,0.22095547396577295,0.44796157061535286,0.30473489056382824,-0.15088645636075312,0.12049529218656048
ENSG00000008196,-0.4150374992788438,-0.4150374992788438,2.2479275134435857,-0.4150374992788438,1.1699250014423124,-0.4150374992788438,0.5849625007211562
ENSG00000008197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000008226,0.0,1.2223924213364477,0.0,0.0,0.0,0.0,0.0
ENSG00000008256,-0.1729675931659297,0.6506842522841795,0.6751421164729268,0.08905118781712804,0.9070106651055617,0.9593580155026539,0.11173157695792867
ENSG00000008277,1.6520766965796934,1.0,-1.2223924213364479,2.684498174272071,-1.2223924213364479,0.6520766965796934,2.050626073069968
ENSG00000008282,0.42998063823543137,-0.17311608059824835,0.24014797648937614,0.03792248314375358,-0.03321560720045069,0.057523701120975816,0.13273217652507452
ENSG00000008283,-0.1490954101479448,0.2529739565025994,0.34445411730942255,0.0029076832971051893,-0.07262252724301993,0.5591848369378037,0.1280350707507605
