gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,significant,direction
ENSG00000185112,1161.6775496484256,0.963069638704891,0.18908464287453688,5.093325529053756,3.5183682623840767e-07,0.0042839651962788515,MB100_vs_CTR,True,up_in_MB100
ENSG00000159228,1646.3513737488458,-0.6516933570084642,0.14726600874477966,-4.425280229722839,9.631716909476436e-06,0.058637892544892545,MB100_vs_CTR,False,up_in_CTR
ENSG00000288920,7002.637913775246,-0.5724343986707733,0.14174100236391132,-4.038594260827104,5.3772484671590235e-05,0.14785832969784388,MB100_vs_CTR,False,up_in_CTR
ENSG00000163535,1463.7122105320138,-0.4754032956236334,0.12038604998707073,-3.9489899010283254,7.848166222996472e-05,0.14785832969784388,MB100_vs_CTR,False,up_in_CTR
ENSG00000138778,2525.936852726996,-0.4442836666268202,0.11275565239314067,-3.9402341008835093,8.140213313035956e-05,0.14785832969784388,MB100_vs_CTR,False,up_in_CTR
ENSG00000197746,8147.881175352323,0.42684352273493303,0.10884661844975273,3.9215138588065406,8.799438643376313e-05,0.14785832969784388,MB100_vs_CTR,False,up_in_MB100
ENSG00000049245,1298.757702555745,-0.5272395359044694,0.13449387770096885,-3.9201749917325146,8.848469433540925e-05,0.14785832969784388,MB100_vs_CTR,False,up_in_CTR
ENSG00000177888,210.01872333465386,0.8512278628944493,0.21839748965800443,3.8976082748360072,9.714739139148744e-05,0.14785832969784388,MB100_vs_CTR,False,up_in_MB100
ENSG00000164932,1682.657917996815,0.541651978486539,0.1408920464983739,3.844446808378147,0.00012082468818510804,0.16346237814909728,MB100_vs_CTR,False,up_in_MB100
ENSG00000071243,589.3063013994245,0.7315392977272472,0.19429120923829685,3.765169307428723,0.0001664362672739394,0.18346537024670423,MB100_vs_CTR,False,up_in_MB100
ENSG00000003756,808.3721772631128,0.6652101595869999,0.17873621871131065,3.721742377583959,0.00019785282697285067,0.18346537024670423,MB100_vs_CTR,False,up_in_MB100
ENSG00000089693,3830.512547984568,-0.4524386950543476,0.12160967971900616,-3.7204167965885757,0.00019889426145296957,0.18346537024670423,MB100_vs_CTR,False,up_in_CTR
ENSG00000137193,321.1353262732337,1.0413010352334533,0.2809474229404034,3.7063911259094966,0.0002102335497255826,0.18346537024670423,MB100_vs_CTR,False,up_in_MB100
ENSG00000165507,140.34898586050664,0.9863999937510948,0.2684306138557236,3.674692612673703,0.00023813593939482904,0.18346537024670423,MB100_vs_CTR,False,up_in_MB100
ENSG00000115947,227.22543706117236,-0.8123276265330274,0.22131913026339847,-3.6703904699347594,0.0002421802296796469,0.18346537024670423,MB100_vs_CTR,False,up_in_CTR
ENSG00000122176,40.11011895811688,2.0860144959787337,0.5698387927728891,3.660709875205216,0.00025151743312716856,0.18346537024670423,MB100_vs_CTR,False,up_in_MB100
ENSG00000113739,10063.527674951089,0.46226143454702107,0.12675107773852923,3.647002004200749,0.000265317855543169,0.18346537024670423,MB100_vs_CTR,False,up_in_MB100
ENSG00000033100,279.83814740804587,0.8632733452050028,0.23707557701416512,3.6413423773019975,0.0002712201596945365,0.18346537024670423,MB100_vs_CTR,False,up_in_MB100
ENSG00000100100,323.3520876363611,0.8191218155375714,0.2269697834202347,3.6089465443114372,0.0003074429469646239,0.18774116798473336,MB100_vs_CTR,False,up_in_MB100
ENSG00000149968,552.1359603697883,-0.8956758079602487,0.25015108483785903,-3.580539370999734,0.00034288567054592675,0.18774116798473336,MB100_vs_CTR,False,up_in_CTR
ENSG00000149577,580.8663970198791,0.6845654065939534,0.19150130034189355,3.5747298079531378,0.0003505897597453892,0.18774116798473336,MB100_vs_CTR,False,up_in_MB100
ENSG00000163785,711.8439940420059,0.6603664482463594,0.18476221424407152,3.574142315560329,0.00035137778553198526,0.18774116798473336,MB100_vs_CTR,False,up_in_MB100
ENSG00000165283,2685.720596747721,0.4493614917085542,0.12581072921825928,3.5717263106312007,0.00035463591192911193,0.18774116798473336,MB100_vs_CTR,False,up_in_MB100
ENSG00000135046,4815.356288677479,-0.4849125678418822,0.1365373949991768,-3.551500069594896,0.000383041891213667,0.19432991947573372,MB100_vs_CTR,False,up_in_CTR
ENSG00000205937,1140.4903884500866,0.5414482233707103,0.1554984426312214,3.4820170170758793,0.0004976520658790998,0.24237646216575678,MB100_vs_CTR,False,up_in_MB100
ENSG00000188735,381.2160454789405,0.812890921530856,0.23441959201175666,3.467674841316539,0.0005249821007315093,0.24585315609641759,MB100_vs_CTR,False,up_in_MB100
ENSG00000136824,2028.6597520092043,-0.4630578349858553,0.13480703153173199,-3.434967966614241,0.0005926238770100028,0.2611668920751039,MB100_vs_CTR,False,up_in_CTR
ENSG00000077549,15211.86078574096,0.4815082925899399,0.1403261169907916,3.4313519315975745,0.0006005808950478737,0.2611668920751039,MB100_vs_CTR,False,up_in_MB100
ENSG00000129116,4600.320197488117,0.38199485846733466,0.11186925181591632,3.414654628207551,0.0006386293288645322,0.2665707645008966,MB100_vs_CTR,False,up_in_MB100
ENSG00000162604,1167.8365327586332,0.4017883701051251,0.11793000307927448,3.407007204392561,0.0006567939335600278,0.2665707645008966,MB100_vs_CTR,False,up_in_MB100
ENSG00000162909,3785.8113509676964,-0.47455635138201296,0.13991117391877053,-3.3918402518552977,0.0006942490434235158,0.2726831081524106,MB100_vs_CTR,False,up_in_CTR
ENSG00000143498,43.84744819307593,1.7544121410557723,0.5256807623462817,3.337409824976795,0.0008456315712079693,0.3217628128446323,MB100_vs_CTR,False,up_in_MB100
ENSG00000109917,703.1305194297056,-0.4812285241126712,0.14481203662668915,-3.3231251719304926,0.0008901496182338008,0.3223215549256146,MB100_vs_CTR,False,up_in_CTR
ENSG00000107959,878.528738768603,-0.43450662357465347,0.13098685117455613,-3.317177408865412,0.000909318564708568,0.3223215549256146,MB100_vs_CTR,False,up_in_CTR
